ProjectName,Address,Areasqm,TransactedPrice,NettPrice,UnitPricepsm,UnitPricepsf,SaleDate,Tenure,CompletionDate,TypeofSale,PurchaserAddressIndicator,PostalDistrict,PostalSector,PostalCode,PlanningRegion,PlanningArea,SaleYear,PurchaseYear,PurchaseYearCPI,SaleYearCPI,PurchasePriceCurrentValue
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #02-05,116,860000,-,7414,689,18-NOV-2016,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2016,1997,73.997,98.932,695092.3253645418
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #03-05,116,945000,-,8147,757,19-APR-2012,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2012,1997,73.997,96.689,681946.418098031
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #04-02,111,595000,-,5360,498,29-MAR-2009,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2009,1997,73.997,85.436,568056.9752827818
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #04-06,90,900000,-,10000,929,11-JAN-2013,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2013,2004,76.903,98.969,463295.8402142959
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #05-05,116,990000,-,8534,793,18-JUN-2014,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines,2014,1997,73.997,99.984,711941.9652148059
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #05-07,111,1045000,-,9414,875,24-APR-2013,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines,2013,1997,73.997,98.969,701772.156979337
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #05-08,126,860000,-,6825,634,17-AUG-2010,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2010,1997,73.997,87.848,709223.282024947
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #06-03,90,555000,-,6167,573,18-AUG-2008,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2008,1997,73.997,84.929,475851.22910388256
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #06-07,111,900000,-,8108,753,14-FEB-2012,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2012,1997,73.997,96.689,692399.706744868
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #06-07,111,981000,-,8838,821,24-APR-2018,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2018,2012,96.689,99.938,930242.3233253008
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #08-06,90,350000,-,3889,361,08-JUN-2004,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2004,1997,73.997,76.903,439196.2890387448
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #08-07,111,750000,-,6757,628,07-APR-2010,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines,2010,2004,76.903,87.848,500337.09998309554
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #09-06,90,830000,-,9222,857,19-FEB-2018,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines,2018,1997,73.997,99.938,574801.8541292215
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-01,128,888000,-,6938,645,25-OCT-2010,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2010,1997,73.997,87.848,748162.8930902604
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-07,111,675000,-,6081,565,26-NOV-2007,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2007,1997,73.997,79.65,596107.5449004689
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-08,126,480000,-,3810,354,14-JUL-2006,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2006,1997,73.997,78.008,661091.8929145776
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-08,126,1150000,-,9127,848,21-NOV-2012,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines,2012,2006,78.008,96.689,594948.2104399549
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-08,126,1168000,-,9270,861,26-APR-2019,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines,2019,2012,96.689,99.938,1188642.9686934398
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #11-02,158,1410000,-,8924,829,21-MAY-2018,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines,2018,1997,73.997,99.938,796295.0497993162
ARC AT TAMPINES,3 Tampines Avenue 8  #15-04,75,745000,-,9933,923,19-AUG-2019,99 Yrs From 22/02/2011,2014,Resale,HDB,18,52,529595,East Region,Tampines,2019,2013,98.969,99.938,671712.9363740161
WOODSVALE,3 Woodlands Drive 72  #04-06,122,830000,-,6803,632,28-MAR-2012,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2012,1999,73.814,96.689,671455.0275015581
WOODSVALE,3 Woodlands Drive 72  #05-06,122,428000,-,3508,326,23-FEB-2007,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2007,1998,73.797,79.65,555953.6973047685
WOODSVALE,3 Woodlands Drive 72  #05-08,120,630000,-,5250,488,28-SEP-2009,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands,2009,2000,74.809,85.436,565819.778903608
WOODSVALE,3 Woodlands Drive 72  #06-07,119,712000,-,5983,556,13-AUG-2010,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2010,1999,73.814,87.848,598276.6087734035
WOODSVALE,3 Woodlands Drive 72  #08-06,122,858000,-,7033,653,16-JUL-2012,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2012,1999,73.814,96.689,684554.0331102501
WOODSVALE,3 Woodlands Drive 72  #08-06,122,850000,-,6967,647,25-SEP-2018,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands,2018,2012,96.689,99.938,886831.0149034534
WOODSVALE,3 Woodlands Drive 72  #08-08,120,620000,-,5167,480,07-MAR-2008,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2008,1999,73.814,84.929,562634.2021838676
WOODSVALE,3 Woodlands Drive 72  #10-07,119,405000,-,3403,316,31-MAY-2006,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands,2006,1999,73.814,78.008,541830.8396781099
WOODSVALE,3 Woodlands Drive 72  #12-07,119,825000,-,6933,644,24-JAN-2018,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2018,2006,78.008,99.938,525261.2552558712
WOODSVALE,3 Woodlands Drive 72  #13-08,120,715000,-,5958,554,30-NOV-2010,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2010,1999,73.814,87.848,596848.4569322893
WOODSVALE,3 Woodlands Drive 72  #14-05,244,880000,-,3607,335,22-OCT-2008,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands,2008,1999,73.814,84.929,883071.0637548433
WOODSVALE,3 Woodlands Drive 72  #14-08,244,680000,-,2787,259,15-DEC-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738090,North Region,Woodlands,2006,1999,73.814,78.008,811108.1908581029
THE DEW,30 Bukit Batok Street 21  #02-06,112,635000,-,5670,527,21-JUL-2008,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2008,2001,75.568,84.929,504619.9581833581
THE DEW,30 Bukit Batok Street 21  #02-07,122,1038000,-,8508,790,12-APR-2018,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2018,2001,75.568,99.938,673147.9197543934
THE DEW,30 Bukit Batok Street 21  #03-04,122,1010000,-,8279,769,18-APR-2017,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2017,2001,75.568,99.502,658360.6817700614
THE DEW,30 Bukit Batok Street 21  #04-03,122,660000,-,5410,503,14-JAN-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,593556.7965276308
THE DEW,30 Bukit Batok Street 21  #04-06,112,1090000,-,9732,904,22-JAN-2013,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2013,2001,75.568,98.969,593279.6554096972
THE DEW,30 Bukit Batok Street 21  #05-02,112,655000,-,5848,543,21-JUL-2008,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2008,2001,75.568,84.929,501248.33262756723
THE DEW,30 Bukit Batok Street 21  #05-06,112,595000,-,5313,494,27-APR-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,515546.474698285
THE DEW,30 Bukit Batok Street 21  #06-01,112,990000,-,8839,821,18-JAN-2013,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2013,2001,75.568,98.969,581492.6423883125
THE DEW,30 Bukit Batok Street 21  #06-06,112,980000,-,8750,813,16-MAY-2016,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2016,2001,75.568,98.932,600912.9261062884
THE DEW,30 Bukit Batok Street 21  #07-05,112,625000,-,5580,518,27-FEB-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,516677.0590726233
THE DEW,30 Bukit Batok Street 21  #07-07,122,758000,-,6213,577,18-SEP-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,590165.0434046157
THE DEW,30 Bukit Batok Street 21  #08-01,112,1015000,-,9063,842,28-APR-2014,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2014,2008,84.929,99.984,721663.883950123
THE DEW,30 Bukit Batok Street 21  #08-08,122,1050000,-,8607,800,17-FEB-2017,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2017,2010,87.848,99.502,985415.0350605592
THE DEW,30 Bukit Batok Street 21  #09-02,112,635000,-,5670,527,11-JUN-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,520068.81219563837
THE DEW,30 Bukit Batok Street 21  #09-05,112,990000,-,8839,821,29-AUG-2012,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2012,2001,75.568,96.689,594965.9247300444
THE DEW,30 Bukit Batok Street 21  #09-07,122,1120000,-,9180,853,26-JUL-2019,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2019,2001,75.568,99.938,700920.2307855177
THE DEW,30 Bukit Batok Street 21  #09-08,122,720000,-,5902,548,21-JUL-2008,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2008,2001,75.568,84.929,612511.975968664
THE DEW,30 Bukit Batok Street 21  #11-01,112,977000,-,8723,810,11-APR-2017,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2017,2001,75.568,99.502,607008.5485919967
THE DEW,30 Bukit Batok Street 21  #11-02,112,740000,-,6607,614,27-OCT-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,526852.3184416684
THE DEW,30 Bukit Batok Street 21  #11-05,112,742000,-,6625,615,15-OCT-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,532505.2403133601
THE DEW,30 Bukit Batok Street 21  #12-06,112,690000,-,6161,572,21-JUL-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,541549.9153080669
THE DEW,30 Bukit Batok Street 21  #13-06,112,1090000,-,9732,904,09-JUL-2018,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2018,2001,75.568,99.938,641408.1357188228
THE DEW,30 Bukit Batok Street 21  #14-02,112,640000,-,5714,531,29-JUL-2008,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2008,2001,75.568,84.929,533840.7130002117
THE DEW,30 Bukit Batok Street 21  #15-02,112,1050000,-,9375,871,08-MAY-2017,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2017,2001,75.568,99.502,629392.8117721787
THE DEW,30 Bukit Batok Street 21  #15-06,112,1050000,-,9375,871,25-NOV-2013,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2013,2001,75.568,98.969,643047.0437222105
THE DEW,30 Bukit Batok Street 21  #16-01,173,760000,-,4393,408,13-MAY-2009,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok,2009,2001,75.568,85.436,688525.8839720518
THE DEW,30 Bukit Batok Street 21  #16-06,173,1160000,-,6705,623,17-FEB-2012,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok,2012,2001,75.568,96.689,803523.8725386406
WINDERMERE,30 Choa Chu Kang Street 64  #02-01,133,930000,-,6992,650,12-MAY-2016,99 Yrs From 03/03/1997,1999,Resale,Private,23,68,689098,West Region,Choa Chu Kang,2016,1997,73.997,98.932,845234.4068002757
BLOSSOM RESIDENCES,30 Segar Road  #07-11,90,790000,-,8778,815,26-NOV-2018,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677721,West Region,Bukit Panjang,2018,2012,96.689,99.938,691480.1270051403
BLOSSOM RESIDENCES,30 Segar Road  #11-02,70,725000,-,10357,962,25-SEP-2019,99 Yrs From 02/03/2011,2014,Resale,N.A,23,67,677721,West Region,Bukit Panjang,2019,2012,96.689,99.938,585019.061113467
BLOSSOM RESIDENCES,30 Segar Road  #15-03,90,885000,-,9833,914,26-SEP-2019,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677721,West Region,Bukit Panjang,2019,2012,96.689,99.938,708017.7683087011
NORTHOAKS,30 Woodlands Crescent  #01-09,109,590000,-,5413,503,23-NOV-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2009,1998,73.797,85.436,435996.01067794085
NORTHOAKS,30 Woodlands Crescent  #01-15,133,980000,-,7368,685,16-AUG-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2012,1998,73.797,96.689,653135.85240592435
NORTHOAKS,30 Woodlands Crescent  #02-09,116,810000,-,6983,649,30-APR-2012,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2012,2006,78.008,96.689,446211.15782996616
NORTHOAKS,30 Woodlands Crescent  #02-10,115,645000,-,5609,521,22-DEC-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2009,2001,75.568,85.436,590391.1602794834
NORTHOAKS,30 Woodlands Crescent  #02-11,120,552000,-,4600,427,25-AUG-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2008,2001,75.568,84.929,611500.4883019268
NORTHOAKS,30 Woodlands Crescent  #02-13,116,405000,-,3491,324,06-NOV-2006,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2006,1998,73.797,78.008,513203.5719609198
NORTHOAKS,30 Woodlands Crescent  #02-16,116,535000,-,4612,428,25-MAR-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2008,2000,74.809,84.929,575358.8097688782
NORTHOAKS,30 Woodlands Crescent  #03-11,120,560000,-,4667,434,20-JUL-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2009,2000,74.809,85.436,624361.5233461215
NORTHOAKS,30 Woodlands Crescent  #04-09,116,390000,-,3362,312,16-DEC-2005,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2005,1998,73.797,77.263,501182.94917137554
NORTHOAKS,30 Woodlands Crescent  #04-09,116,818000,-,7052,655,17-APR-2012,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2012,2005,77.263,96.689,488056.508289867
NORTHOAKS,30 Woodlands Crescent  #04-11,120,555000,-,4625,430,20-JUL-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2009,2000,74.809,85.436,616024.5211137698
NORTHOAKS,30 Woodlands Crescent  #04-12,116,625000,-,5388,501,19-JAN-2010,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2010,1998,73.797,87.848,571154.2528829086
NORTHOAKS,30 Woodlands Crescent  #05-14,120,655000,-,5458,507,10-NOV-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2009,1998,73.797,85.436,603286.0360177243
NORTHOAKS,30 Woodlands Crescent  #06-10,115,810800,-,7050,655,23-MAY-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2012,2000,74.809,96.689,662912.057372776
NORTHOAKS,30 Woodlands Crescent  #06-12,116,380000,-,3276,304,10-AUG-2006,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2006,1998,73.797,78.008,512463.6286027887
NORTHOAKS,30 Woodlands Crescent  #06-14,120,590000,-,4917,457,25-NOV-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2008,1998,73.797,84.929,602583.0914535822
NORTHOAKS,30 Woodlands Crescent  #06-15,115,410000,-,3565,331,13-SEP-2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2006,2000,74.809,78.008,566532.72199869
NORTHOAKS,30 Woodlands Crescent  #07-09,116,645000,-,5560,517,22-JAN-2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2010,1998,73.797,87.848,578772.8173231975
NORTHOAKS,30 Woodlands Crescent  #07-12,116,620000,-,5345,497,29-AUG-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2008,1998,73.797,84.929,560807.3729284389
NORTHOAKS,30 Woodlands Crescent  #07-14,120,415000,-,3458,321,30-NOV-2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2006,1998,73.797,78.008,556120.286732523
NORTHOAKS,30 Woodlands Crescent  #09-10,115,538000,-,4678,435,28-NOV-2007,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2007,1999,73.814,79.65,562192.1315739562
NORTHOAKS,30 Woodlands Crescent  #09-12,116,700000,-,6034,561,07-JUN-2010,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2010,1998,73.797,87.848,586034.2615553478
NORTHOAKS,30 Woodlands Crescent  #09-14,120,608000,-,5067,471,13-DEC-2007,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2007,1998,73.797,79.65,573222.6919793488
NORTHOAKS,30 Woodlands Crescent  #09-15,115,790000,-,6870,638,20-APR-2016,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2016,1999,73.814,98.932,665452.8680196169
NORTHOAKS,30 Woodlands Crescent  #10-10,115,630000,-,5478,509,29-APR-2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2010,2000,74.809,87.848,614862.0192757556
NORTHOAKS,30 Woodlands Crescent  #10-12,116,391000,-,3371,313,21-AUG-2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2006,1998,73.797,78.008,523034.24800466147
NORTHOAKS,30 Woodlands Crescent  #10-12,116,788000,-,6793,631,22-AUG-2019,99 Yrs From 16/12/1997,2000,Resale,N.A,25,73,738086,North Region,Woodlands,2019,2006,78.008,99.938,500919.88001230644
NORTHOAKS,30 Woodlands Crescent  #10-14,120,725000,-,6042,561,16-JUL-2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2010,1998,73.797,87.848,635197.8102090871
NORTHOAKS,30 Woodlands Crescent  #10-16,116,475000,-,4095,380,18-JUN-2007,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2007,1998,73.797,79.65,532856.4169275174
NORTHOAKS,30 Woodlands Crescent  #10-16,116,750000,-,6466,601,26-SEP-2018,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2018,2007,79.65,99.938,595989.3283113622
NORTHOAKS,30 Woodlands Crescent  #11-09,116,638000,-,5500,511,29-OCT-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2009,1998,73.797,85.436,574458.8967031181
NORTHOAKS,30 Woodlands Crescent  #11-12,116,560000,-,4828,448,10-SEP-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2008,1998,73.797,84.929,572315.8353320597
NORTHOAKS,30 Woodlands Crescent  #11-16,116,800000,-,6897,641,22-AUG-2014,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2014,1998,73.797,99.984,672277.4746940932
NORTHOAKS,30 Woodlands Crescent  #12-09,116,790000,-,6810,633,12-JUL-2019,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2019,1998,73.797,99.938,675353.7487973766
NORTHOAKS,30 Woodlands Crescent  #12-15,115,425000,-,3696,343,20-FEB-2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2006,1999,73.814,78.008,532636.5188175685
NORTHOAKS,30 Woodlands Crescent  #13-12,138,1048000,-,7594,706,11-MAR-2013,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2013,1999,73.814,98.969,810104.7199718211
NORTHOAKS,30 Woodlands Crescent  #13-13,138,490000,-,3551,330,31-JUL-2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2006,1998,73.797,78.008,654004.2223938642
NORTHOAKS,30 Woodlands Crescent  #14-11,98,622000,-,6347,590,28-APR-2010,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2010,1998,73.797,87.848,497587.49000636884
NORTHOAKS,30 Woodlands Crescent  #15-12,218,1220000,-,5596,520,08-AUG-2019,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2019,1999,73.814,99.938,937858.0296420736
NORTHOAKS,30 Woodlands Crescent  #15-14,231,1320000,-,5714,531,20-DEC-2016,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2016,2008,84.929,98.932,1004125.6108043189
NORTHOAKS,30 Woodlands Crescent  #15-15,211,830000,-,3934,365,13-AUG-2007,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,2007,2001,75.568,79.65,804426.2121532925
NORTHOAKS,30 Woodlands Crescent  #15-16,181,980000,-,5414,503,27-NOV-2017,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,2017,1998,73.797,99.502,835554.1471875551
CHESTERVALE,31 Bangkit Road  #05-01,130,985000,-,7577,704,25-OCT-2012,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2012,1997,73.997,96.689,785303.3095936321
CHESTERVALE,31 Bangkit Road  #06-01,130,1010000,-,7769,722,18-APR-2013,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2013,1997,73.997,98.969,808502.5136154168
CHESTERVALE,31 Bangkit Road  #08-02,132,900000,-,6818,633,26-SEP-2012,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2012,1997,73.997,96.689,814441.8516966903
CHESTERVALE,31 Bangkit Road  #08-04,133,400000,-,3008,279,16-JUN-2006,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2006,1997,73.997,78.008,650866.1053826506
CHESTERVALE,31 Bangkit Road  #09-01,130,958000,-,7369,685,27-JUL-2012,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2012,1997,73.997,96.689,803596.5647255969
CHESTERVALE,31 Bangkit Road  #09-02,132,450000,-,3409,317,21-DEC-2006,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2006,1997,73.997,78.008,660775.631444518
CHESTERVALE,31 Bangkit Road  #09-02,132,903000,-,6841,636,27-JUN-2012,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2012,2006,78.008,96.689,557763.9472874578
CHESTERVALE,31 Bangkit Road  #10-01,130,916000,-,7046,655,30-JUL-2018,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2018,1997,73.997,99.938,835326.472694839
CHESTERVALE,31 Bangkit Road  #10-03,133,790000,-,5940,552,23-AUG-2010,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2010,1997,73.997,87.848,755167.27434896
CHESTERVALE,31 Bangkit Road  #10-04,133,428000,-,3218,299,29-JUN-2005,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2005,1997,73.997,77.263,651959.0956390124
CHESTERVALE,31 Bangkit Road  #11-01,130,920000,-,7077,657,20-APR-2018,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2018,2008,84.929,99.938,768400.8289276925
CHESTERVALE,31 Bangkit Road  #11-03,133,850000,-,6391,594,24-OCT-2016,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2016,1997,73.997,98.932,855128.0078922119
CHESTERVALE,31 Bangkit Road  #12-01,130,668000,-,5138,477,26-DEC-2007,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2007,1997,73.997,79.65,673285.065610768
CHESTERVALE,31 Bangkit Road  #12-01,130,905000,-,6962,647,28-DEC-2017,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2017,2007,79.65,99.502,834492.6051475203
CHESTERVALE,31 Bangkit Road  #13-03,133,850000,-,6391,594,31-AUG-2017,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2017,1997,73.997,99.502,870812.2653621092
CHESTERVALE,31 Bangkit Road  #15-03,133,480000,-,3609,335,31-OCT-2006,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang,2006,1997,73.997,78.008,692190.937470438
CHESTERVALE,31 Bangkit Road  #17-03,137,899000,-,6562,610,28-JUL-2017,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang,2017,1997,73.997,99.502,926750.7925996999
