ProjectName,Address,Areasqm,TransactedPrice,NettPrice,UnitPricepsm,UnitPricepsf,SaleDate,Tenure,CompletionDate,TypeofSale,PurchaserAddressIndicator,PostalDistrict,PostalSector,PostalCode,PlanningRegion,PlanningArea,SaleYear,PurchaseYear,PurchaseYearCPI,SaleYearCPI,PurchasePriceCurrentValue
WHITEWATER,33 Pasir Ris Street 72  #03-25,107,845000,-,7897,734,25-May-16,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris,2016,2004,76.903,98.932,567556.7892
WHITEWATER,33 Pasir Ris Street 72  #03-28,119,495710,-,4166,387,19-Sep-03,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2003,2010,87.848,75.639,706037.4738
WHITEWATER,33 Pasir Ris Street 72  #04-27,112,450880,-,4026,374,17-Sep-03,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2003,2018,99.938,75.639,628193.1798
WHITEWATER,33 Pasir Ris Street 72  #05-26,106,815000,-,7689,714,10-Apr-18,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2018,2004,76.903,99.938,560475.6644
WHITEWATER,33 Pasir Ris Street 72  #06-26,106,850000,-,8019,745,31-May-18,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2018,2004,76.903,99.938,564218.32
WHITEWATER,33 Pasir Ris Street 72  #07-25,107,700000,-,6542,608,12-Feb-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2004,76.903,87.848,512822.681
WHITEWATER,33 Pasir Ris Street 72  #07-28,119,725000,-,6092,566,10-Feb-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2003,75.639,87.848,589938.9416
WHITEWATER,33 Pasir Ris Street 72  #08-25,107,437549,-,4089,380,8-Dec-03,99 Yrs From 23/07/2002,2005,New Sale,Private,18,51,518770,East Region,Pasir Ris,2003,2013,98.969,75.639,748984.2274
WHITEWATER,33 Pasir Ris Street 72  #08-25,107,770000,-,7196,669,13-Dec-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2003,75.639,87.848,508174.4147
WHITEWATER,33 Pasir Ris Street 72  #09-25,107,720000,-,6729,625,14-May-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2017,99.502,87.848,706301.3809
WHITEWATER,33 Pasir Ris Street 72  #09-25,107,459740,-,4297,399,27-Feb-04,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2004,2010,87.848,76.903,630295.0551
WHITEWATER,33 Pasir Ris Street 72  #09-28,119,1025000,-,8613,800,9-May-13,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris,2013,2003,75.639,98.969,687519.1508
WHITEWATER,33 Pasir Ris Street 72  #09-28,119,743000,-,6244,580,12-Feb-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2013,98.969,87.848,909822.2676
WHITEWATER,33 Pasir Ris Street 72  #10-25,107,449330,-,4199,390,22-Sep-03,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2003,2010,87.848,75.639,662986.4083
WHITEWATER,33 Pasir Ris Street 72  #10-26,106,447400,-,4221,392,18-Mar-04,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2004,2010,87.848,76.903,605783.5807
WHITEWATER,33 Pasir Ris Street 72  #10-26,106,940000,-,8868,824,25-Oct-12,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2012,2004,76.903,96.689,562509.3767
WHITEWATER,33 Pasir Ris Street 72  #10-27,112,467180,-,4171,388,20-Aug-03,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2003,2010,87.848,75.639,602714.9167
WHITEWATER,33 Pasir Ris Street 72  #11-26,106,450850,-,4253,395,22-Mar-04,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2004,2012,96.689,76.903,775480.4063
WHITEWATER,33 Pasir Ris Street 72  #11-26,106,720000,-,6792,631,23-Mar-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2004,76.903,87.848,515015.9396
WHITEWATER,33 Pasir Ris Street 72  #12-25,107,452200,-,4226,393,20-Jan-04,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2004,2010,87.848,76.903,604032.7611
WHITEWATER,33 Pasir Ris Street 72  #12-26,106,753000,-,7104,660,31-May-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2004,76.903,87.848,514536.1643
WHITEWATER,33 Pasir Ris Street 72  #13-25,105,449250,-,4279,397,28-Jul-03,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2003,2012,96.689,75.639,743177.0936
WHITEWATER,33 Pasir Ris Street 72  #13-26,107,448210,-,4189,389,17-Feb-04,99 Yrs From 23/07/2002,2005,New Sale,HDB,18,51,518770,East Region,Pasir Ris,2004,2010,87.848,76.903,611036.0395
WHITEWATER,33 Pasir Ris Street 72  #13-28,117,1065000,-,9103,846,18-Jul-13,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2013,2003,75.639,98.969,692137.9397
WHITEWATER,33 Pasir Ris Street 72  #13-28,117,958000,-,8188,761,26-Mar-19,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2019,2013,98.969,99.938,1075427.356
WHITEWATER,33 Pasir Ris Street 72  #14-25,105,740000,-,7048,655,13-May-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2004,76.903,87.848,518831.2955
WHITEWATER,33 Pasir Ris Street 72  #14-28,117,532100,-,4548,423,29-Jul-03,99 Yrs From 23/07/2002,2005,New Sale,Private,18,51,518770,East Region,Pasir Ris,2003,2013,98.969,75.639,846810.7387
WHITEWATER,33 Pasir Ris Street 72  #15-25,105,905000,-,8619,801,24-May-12,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris,2012,2004,76.903,96.689,587956.8282
WHITEWATER,33 Pasir Ris Street 72  #15-26,107,454960,-,4252,395,11-Feb-04,99 Yrs From 23/07/2002,2005,New Sale,Private,18,51,518770,East Region,Pasir Ris,2004,2016,98.932,76.903,645185.4809
WHITEWATER,33 Pasir Ris Street 72  #15-26,107,739000,-,6907,642,24-Jun-10,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2010,2004,76.903,87.848,519710.8836
WHITEWATER,33 Pasir Ris Street 72  #15-27,110,950000,-,8636,802,30-Sep-13,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris,2013,2003,75.639,98.969,621076.6302
THE EDEN AT TAMPINES,33 Tampines Street 34  #01-34,138,693000,-,5022,467,24-Jul-09,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529238,East Region,Tampines,2009,2001,75.568,85.436,562827.5132
THE EDEN AT TAMPINES,33 Tampines Street 34  #01-35,170,640220,-,3766,350,4-Jul-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2008,84.929,75.568,800800.6688
THE EDEN AT TAMPINES,33 Tampines Street 34  #01-36,170,1280000,-,7529,699,17-Apr-19,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529238,East Region,Tampines,2019,2012,96.689,99.938,1219651.046
THE EDEN AT TAMPINES,33 Tampines Street 34  #01-36,170,648805,-,3817,355,22-Jun-01,99 Yrs From 12/09/2000,2003,New Sale,Private,18,52,529238,East Region,Tampines,2001,2019,99.938,75.568,967870.4797
THE EDEN AT TAMPINES,33 Tampines Street 34  #01-36,170,930000,-,5471,508,25-Apr-08,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529238,East Region,Tampines,2008,2001,75.568,84.929,729175.8396
THE EDEN AT TAMPINES,33 Tampines Street 34  #02-34,115,471725,-,4102,381,8-Aug-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2009,85.436,75.568,614726.3449
THE EDEN AT TAMPINES,33 Tampines Street 34  #02-35,138,910000,-,6594,613,31-Aug-10,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529238,East Region,Tampines,2010,2001,75.568,87.848,676936.9162
THE EDEN AT TAMPINES,33 Tampines Street 34  #04-34,115,478355,-,4160,386,20-Jul-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2018,99.938,75.568,686583.1215
THE EDEN AT TAMPINES,33 Tampines Street 34  #05-34,115,481670,-,4188,389,19-Jul-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2009,85.436,75.568,574923.9197
THE EDEN AT TAMPINES,33 Tampines Street 34  #05-36,138,617355,-,4474,416,20-Jun-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2008,84.929,75.568,667333.8907
THE EDEN AT TAMPINES,33 Tampines Street 34  #06-37,115,495465,-,4308,400,18-Jun-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2010,87.848,75.568,705374.7382
THE EDEN AT TAMPINES,33 Tampines Street 34  #07-37,115,620000,-,5391,501,15-Sep-08,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529238,East Region,Tampines,2008,2001,75.568,84.929,560566.4649
THE EDEN AT TAMPINES,33 Tampines Street 34  #08-36,138,1080000,-,7826,727,15-Jan-12,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529238,East Region,Tampines,2012,2001,75.568,96.689,812416.374
THE EDEN AT TAMPINES,33 Tampines Street 34  #08-36,138,732000,-,5304,493,25-Aug-08,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529238,East Region,Tampines,2008,2012,96.689,84.929,948642.7618
THE EDEN AT TAMPINES,33 Tampines Street 34  #09-34,115,501560,-,4361,405,20-Jul-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2018,99.938,75.568,741025.836
THE EDEN AT TAMPINES,33 Tampines Street 34  #09-35,138,630105,-,4566,424,Jun-01,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529238,East Region,Tampines,2001,2008,84.929,75.568,685129.4611
THE EDEN AT TAMPINES,33 Tampines Street 34  #10-35,236,835000,-,3538,329,18-Oct-01,99 Yrs From 12/09/2000,2003,New Sale,Private,18,52,529238,East Region,Tampines,2001,2008,84.929,75.568,889778.5209
BLOSSOM RESIDENCES,34 Segar Road  #14-36,98,865100,-,8828,820,31-Dec-14,99 Yrs From 02/03/2011,2014,New Sale,HDB,23,67,677723,West Region,Bukit Panjang,2014,2012,96.689,99.984,772456.5152
FORESTVILLE,34 Woodlands Drive 16  #10-30,130,1113900,-,8568,796,14-Aug-13,99 Yrs From 06/08/2012,Uncompleted,New Sale,Private,25,73,737771,North Region,Woodlands,2013,2017,99.502,98.969,1106108.028
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #03-23,107,810000,-,7570,703,25-Apr-12,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689874,West Region,Choa Chu Kang,2012,2018,99.938,96.689,948140.0468
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #13-25,91,820000,-,9011,837,26-Mar-14,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689875,West Region,Choa Chu Kang,2014,2012,96.689,99.984,777626.9069
CHESTERVALE,35 Bangkit Road  #01-02,126,832000,-,6603,613,3-Sep-12,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2012,1997,73.997,96.689,687957.0591
CHESTERVALE,35 Bangkit Road  #01-02,126,600000,-,4762,442,10-Jan-08,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2008,2012,96.689,84.929,730806.2758
CHESTERVALE,35 Bangkit Road  #02-01,117,476300,-,4071,378,29-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2012,96.689,73.997,596941.3273
CHESTERVALE,35 Bangkit Road  #02-02,117,370000,-,3162,294,14-Apr-06,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2006,1997,73.997,78.008,532795.1566
CHESTERVALE,35 Bangkit Road  #02-02,117,530000,-,4530,421,28-Nov-08,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2008,2006,78.008,84.929,402827.0177
CHESTERVALE,35 Bangkit Road  #02-03,131,840000,-,6412,596,15-Sep-14,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2014,1997,73.997,99.984,795445.5018
CHESTERVALE,35 Bangkit Road  #02-03,131,680000,-,5191,482,26-May-10,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2010,2014,99.984,87.848,738041.2866
CHESTERVALE,35 Bangkit Road  #02-04,131,875000,-,6679,621,22-May-12,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2012,1997,73.997,96.689,741399.4973
CHESTERVALE,35 Bangkit Road  #02-04,131,670000,-,5115,475,30-Apr-10,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2010,2012,96.689,87.848,794992.1915
CHESTERVALE,35 Bangkit Road  #03-04,131,570900,-,4358,405,31-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2007,79.65,73.997,520255.1161
CHESTERVALE,35 Bangkit Road  #04-01,117,488400,-,4174,388,31-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2009,85.436,73.997,489352.3222
CHESTERVALE,35 Bangkit Road  #04-03,131,640000,-,4885,454,19-Aug-09,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2009,1997,73.997,85.436,687787.6833
CHESTERVALE,35 Bangkit Road  #05-01,117,625000,-,5342,496,29-Jan-10,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2010,1997,73.997,87.848,591217.2656
CHESTERVALE,35 Bangkit Road  #05-02,117,526100,-,4497,418,24-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2009,85.436,73.997,465967.344
CHESTERVALE,35 Bangkit Road  #05-02,117,742888,-,6349,590,29-Aug-17,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2017,1997,73.997,99.502,707434.1149
CHESTERVALE,35 Bangkit Road  #05-03,131,599200,-,4574,425,28-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2009,85.436,73.997,571632.8012
CHESTERVALE,35 Bangkit Road  #06-01,117,650000,-,5556,516,25-Sep-09,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2009,2005,77.263,85.436,392552.4507
CHESTERVALE,35 Bangkit Road  #06-01,117,502300,-,4293,399,28-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2009,85.436,73.997,562971.6981
CHESTERVALE,35 Bangkit Road  #07-01,117,505800,-,4323,402,24-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2004,76.903,73.997,373338.3093
CHESTERVALE,35 Bangkit Road  #07-02,117,663000,-,5667,526,29-Jan-10,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2010,1997,73.997,87.848,632887.3981
CHESTERVALE,35 Bangkit Road  #07-03,131,865000,-,6603,613,15-Jan-18,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2018,2010,87.848,99.938,841841.8177
CHESTERVALE,35 Bangkit Road  #07-03,131,606200,-,4627,430,25-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2018,99.938,73.997,640471.1421
CHESTERVALE,35 Bangkit Road  #08-01,117,550000,-,4701,437,24-Apr-09,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2009,2005,77.263,85.436,442312.6205
CHESTERVALE,35 Bangkit Road  #08-03,131,609700,-,4654,432,22-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2012,96.689,73.997,696431.5486
CHESTERVALE,35 Bangkit Road  #08-03,131,870000,-,6641,617,27-Oct-17,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2017,1997,73.997,99.502,819849.0398
CHESTERVALE,35 Bangkit Road  #08-04,131,735000,-,5611,521,17-May-10,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2010,2018,99.938,87.848,762993.6961
CHESTERVALE,35 Bangkit Road  #08-04,131,594200,-,4536,421,22-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2010,87.848,73.997,619112.5011
CHESTERVALE,35 Bangkit Road  #09-02,117,540100,-,4616,429,16-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2013,98.969,73.997,676649.1022
CHESTERVALE,35 Bangkit Road  #09-02,117,565000,-,4829,449,22-Sep-08,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2008,1997,73.997,84.929,619892.0618
CHESTERVALE,35 Bangkit Road  #09-04,131,597700,-,4563,424,20-Nov-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2013,98.969,73.997,717771.4234
CHESTERVALE,35 Bangkit Road  #10-03,131,920000,-,7023,652,19-Nov-12,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2012,1999,73.814,96.689,772841.3309
CHESTERVALE,35 Bangkit Road  #10-04,131,601200,-,4589,426,27-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2014,99.984,73.997,691982.6672
CHESTERVALE,35 Bangkit Road  #11-01,117,519800,-,4443,413,24-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2004,76.903,73.997,394506.9763
CHESTERVALE,35 Bangkit Road  #12-01,117,523300,-,4473,416,20-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2016,98.932,73.997,598366.5548
CHESTERVALE,35 Bangkit Road  #12-02,117,748000,-,6393,594,22-Jun-10,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang,2010,2017,99.502,87.848,719544.5318
CHESTERVALE,35 Bangkit Road  #12-02,117,550600,-,4706,437,22-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2010,87.848,73.997,630062.7903
CHESTERVALE,35 Bangkit Road  #12-03,131,623700,-,4761,442,23-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2007,79.65,73.997,471945.7125
CHESTERVALE,35 Bangkit Road  #12-04,131,920000,-,7023,652,19-Sep-12,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2012,2009,85.436,96.689,733915.6386
CHESTERVALE,35 Bangkit Road  #12-04,131,608200,-,4643,431,Oct-97,99 Yrs From 17/03/1997,1999,New Sale,N.A,23,67,679975,West Region,Bukit Panjang,1997,2012,96.689,73.997,704084.6425
CHESTERVALE,35 Bangkit Road  #13-01,117,660000,-,5641,524,25-Jan-10,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2010,2018,99.938,87.848,719042.4463
CHESTERVALE,35 Bangkit Road  #13-01,117,527800,-,4511,419,27-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2010,87.848,73.997,555937.7561
CHESTERVALE,35 Bangkit Road  #13-04,131,612700,-,4677,435,24-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2010,87.848,73.997,589630.9535
CHESTERVALE,35 Bangkit Road  #14-01,117,590000,-,5043,468,31-Jul-09,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2009,1997,73.997,85.436,614586.8454
CHESTERVALE,35 Bangkit Road  #14-03,131,632700,-,4830,449,17-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2008,84.929,73.997,583758.0803
CHESTERVALE,35 Bangkit Road  #14-03,131,625000,-,4771,443,20-Apr-09,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2009,1997,73.997,85.436,730507.4152
CHESTERVALE,35 Bangkit Road  #15-02,121,587700,-,4857,451,8-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2017,99.502,73.997,620967.3675
CHESTERVALE,35 Bangkit Road  #15-02,121,458888,-,3792,352,23-Mar-07,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2007,1997,73.997,79.65,632597.335
CHESTERVALE,35 Bangkit Road  #16-01,117,805000,-,6880,639,4-Oct-17,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2017,1997,73.997,99.502,727873.1922
CHESTERVALE,35 Bangkit Road  #16-02,121,750000,-,6198,576,22-Oct-10,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2010,2012,96.689,87.848,854048.7543
CHESTERVALE,35 Bangkit Road  #16-02,121,592200,-,4894,455,27-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,Private,23,67,679975,West Region,Bukit Panjang,1997,2010,87.848,73.997,631747.4501
CHESTERVALE,35 Bangkit Road  #16-03,131,641700,-,4898,455,28-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2004,76.903,73.997,450315.2803
CHESTERVALE,35 Bangkit Road  #17-02,121,650000,-,5372,499,7-Aug-09,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2009,2006,78.008,85.436,498325.5564
CHESTERVALE,35 Bangkit Road  #17-02,121,596700,-,4931,458,22-Oct-97,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,1997,2009,85.436,73.997,562971.6981
CHESTERVALE,35 Bangkit Road  #17-02,121,960000,-,7934,737,25-Oct-12,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang,2012,1997,73.997,96.689,779684.6669
CHESTERVALE,35 Bangkit Road  #17-02,121,470000,-,3884,361,Oct-01,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang,2001,2012,96.689,75.568,750295.0698
EASTVALE,35 Pasir Ris Drive 3  #01-06,119,925000,-,7773,722,8-Aug-14,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris,2014,1996,72.53,99.984,736404.9745
EASTVALE,35 Pasir Ris Drive 3  #01-07,119,930000,-,7815,726,26-Sep-12,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris,2012,1996,72.53,96.689,672810.3998
EASTVALE,35 Pasir Ris Drive 3  #02-02,110,468400,-,4258,396,28-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,18,51,519493,East Region,Pasir Ris,1996,2007,79.65,72.53,396114.8776
EASTVALE,35 Pasir Ris Drive 3  #02-04,109,491100,-,4506,419,25-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,18,51,519493,East Region,Pasir Ris,1996,2017,99.502,72.53,594078.0085
EASTVALE,35 Pasir Ris Drive 3  #02-04,109,500000,-,4587,426,29-May-07,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris,2007,1996,72.53,79.65,539309.4582
EASTVALE,35 Pasir Ris Drive 3  #02-05,99,825000,-,8333,774,10-Jul-12,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris,2012,2007,79.65,96.689,653090.7972
EASTVALE,35 Pasir Ris Drive 3  #02-05,99,446100,-,4506,419,27-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,18,51,519493,East Region,Pasir Ris,1996,2012,96.689,72.53,618863.0558
EASTVALE,35 Pasir Ris Drive 3  #03-01,112,460000,-,4107,382,4-Oct-05,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519493,East Region,Pasir Ris,2005,1996,72.53,77.263,539658.5661
EASTVALE,35 Pasir Ris Drive 3  #03-02,111,378000,-,3405,316,28-Jun-06,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris,2006,2012,96.689,78.008,734181.5512
EASTVALE,35 Pasir Ris Drive 3  #03-03,112,800000,-,7143,664,27-Aug-10,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris,2010,1996,72.53,87.848,580162.581
EASTVALE,35 Pasir Ris Drive 3  #03-04,110,497600,-,4524,420,25-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,18,51,519493,East Region,Pasir Ris,1996,2013,98.969,72.53,747512.8576
EASTVALE,35 Pasir Ris Drive 3  #03-05,102,810000,-,7941,738,4-Apr-18,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris,2018,2010,87.848,99.938,856630.9307
EASTVALE,35 Pasir Ris Drive 3  #03-05,102,758000,-,7431,690,22-Nov-10,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519493,East Region,Pasir Ris,2010,2018,99.938,87.848,712010.2464
EASTVALE,35 Pasir Ris Drive 3  #03-05,102,461700,-,4526,421,Oct-96,99 Yrs From 26/06/1996,1999,New Sale,Private,18,51,519493,East Region,Pasir Ris,1996,2010,87.848,72.53,625828.0211
EASTVALE,35 Pasir Ris Drive 3  #03-07,120,720000,-,6000,557,26-Jan-10,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519493,East Region,Pasir Ris,2010,2006,78.008,87.848,478609.8862
EASTVALE,35 Pasir Ris Drive 3  #04-05,102,463700,-,4546,422,26-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,18,51,519493,East Region,Pasir Ris,1996,2004,76.903,72.53,381970.1442
EASTVALE,35 Pasir Ris Drive 3  #04-07,120,515000,-,4292,399,24-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,18,51,519493,East Region,Pasir Ris,1996,2006,78.008,72.53,398688.1346
